ENQ2023Z,20231214,1333,16506.75,16509.25,16503.50,16509.25,68,103
ENQ2023Z,20231214,1334,16509.00,16516.50,16508.50,16514.00,45,69
ENQ2023Z,20231214,1335,16514.25,16516.50,16513.50,16515.25,20,36
ENQ2023Z,20231214,1336,16515.75,16521.50,16507.00,16507.50,69,116
ENQ2023Z,20231214,1337,16507.25,16515.25,16505.00,16511.00,59,105
ENQ2023Z,20231214,1338,16509.50,16519.25,16509.50,16516.75,46,82
ENQ2023Z,20231214,1339,16516.50,16518.50,16511.25,16511.25,48,80
ENQ2023Z,20231214,1340,16512.25,16513.25,16507.00,16511.25,60,100
ENQ2023Z,20231214,1341,16512.75,16514.75,16509.50,16510.00,51,81
ENQ2023Z,20231214,1342,16509.00,16511.75,16508.00,16511.25,42,58
ENQ2023Z,20231214,1343,16512.25,16516.50,16509.25,16516.50,39,58
ENQ2023Z,20231214,1344,16516.50,16518.00,16514.25,16515.00,55,90
ENQ2023Z,20231214,1345,16517.00,16518.00,16514.00,16514.25,24,46
ENQ2023Z,20231214,1346,16513.25,16519.50,16513.25,16515.00,44,86
ENQ2023Z,20231214,1347,16518.00,16518.75,16515.00,16518.25,45,91
ENQ2023Z,20231214,1348,16518.50,16523.75,16518.50,16523.00,62,175
ENQ2023Z,20231214,1349,16523.25,16527.25,16522.50,16525.75,60,177
ENQ2023Z,20231214,1350,16526.00,16529.50,16524.75,16528.25,48,84
ENQ2023Z,20231214,1351,16527.00,16527.50,16524.25,16526.50,32,47
ENQ2023Z,20231214,1352,16526.00,16529.25,16524.25,16526.50,44,67
ENQ2023Z,20231214,1353,16526.50,16527.00,16519.75,16520.00,45,75
ENQ2023Z,20231214,1354,16520.50,16523.75,16517.50,16518.75,81,149
ENQ2023Z,20231214,1355,16519.00,16525.00,16516.25,16525.00,55,103
ENQ2023Z,20231214,1356,16525.75,16528.50,16525.00,16525.00,51,109
ENQ2023Z,20231214,1357,16525.75,16525.75,16518.50,16521.50,45,65
ENQ2023Z,20231214,1358,16521.00,16524.00,16520.25,16520.75,37,59
ENQ2023Z,20231214,1359,16522.00,16526.50,16521.50,16525.75,42,63
ENQ2023Z,20231214,1400,16526.00,16526.50,16521.50,16524.25,55,83
ENQ2023Z,20231214,1401,16524.25,16530.00,16523.25,16528.75,61,100
ENQ2023Z,20231214,1402,16529.00,16529.50,16522.25,16529.25,37,59
ENQ2023Z,20231214,1403,16529.00,16530.75,16527.25,16529.75,59,83
ENQ2023Z,20231214,1404,16530.00,16531.25,16516.75,16516.75,63,109
ENQ2023Z,20231214,1405,16518.00,16524.75,16515.75,16522.75,103,155
ENQ2023Z,20231214,1406,16524.00,16529.50,16522.75,16524.75,85,136
ENQ2023Z,20231214,1407,16524.50,16524.75,16518.25,16521.25,70,97
ENQ2023Z,20231214,1408,16522.00,16530.25,16522.00,16526.75,80,141
ENQ2023Z,20231214,1409,16526.25,16527.00,16522.00,16522.00,54,127
ENQ2023Z,20231214,1410,16522.50,16523.25,16519.25,16521.00,48,93
ENQ2023Z,20231214,1411,16521.50,16525.50,16519.25,16525.50,31,49
ENQ2023Z,20231214,1412,16525.50,16531.25,16524.25,16524.25,58,156
ENQ2023Z,20231214,1413,16525.00,16526.00,16520.25,16521.00,27,37
ENQ2023Z,20231214,1414,16519.25,16525.25,16519.25,16521.50,15,19
ENQ2023Z,20231214,1415,16520.25,16525.25,16516.75,16525.00,38,54
ENQ2023Z,20231214,1416,16524.50,16524.75,16521.50,16523.25,11,15
ENQ2023Z,20231214,1417,16522.00,16528.00,16522.00,16528.00,13,22
ENQ2023Z,20231214,1418,16528.00,16529.00,16522.75,16527.75,21,32
ENQ2023Z,20231214,1419,16528.00,16533.25,16527.50,16532.50,46,80
ENQ2023Z,20231214,1420,16531.75,16532.50,16525.75,16526.75,22,36
ENQ2023Z,20231214,1421,16526.50,16530.75,16526.00,16530.00,15,18
ENQ2023Z,20231214,1422,16530.00,16531.25,16528.25,16530.50,35,54
ENQ2023Z,20231214,1423,16528.00,16530.75,16527.00,16527.50,16,29
ENQ2023Z,20231214,1424,16528.25,16535.00,16528.25,16534.75,31,78
ENQ2023Z,20231214,1425,16535.25,16536.00,16531.50,16532.50,23,50
ENQ2023Z,20231214,1426,16532.25,16533.25,16528.00,16530.75,30,67
ENQ2023Z,20231214,1427,16529.50,16531.50,16527.25,16529.75,18,31
ENQ2023Z,20231214,1428,16529.50,16531.75,16529.00,16531.75,15,23
ENQ2023Z,20231214,1429,16531.75,16532.75,16520.25,16521.50,36,71
ENQ2023Z,20231214,1430,16522.00,16528.50,16521.50,16524.75,62,100
ENQ2023Z,20231214,1431,16524.25,16527.75,16523.50,16526.00,23,35
ENQ2023Z,20231214,1432,16525.75,16529.00,16523.50,16524.25,27,37
ENQ2023Z,20231214,1433,16523.25,16525.50,16521.00,16525.00,39,82
ENQ2023Z,20231214,1434,16525.25,16526.75,16523.75,16524.75,25,36
ENQ2023Z,20231214,1435,16525.00,16533.00,16522.75,16531.75,89,220
ENQ2023Z,20231214,1436,16530.75,16536.00,16530.75,16534.00,46,77
ENQ2023Z,20231214,1437,16533.00,16533.00,16527.00,16530.25,39,77
ENQ2023Z,20231214,1438,16529.75,16532.50,16525.50,16526.25,31,48
ENQ2023Z,20231214,1439,16526.00,16526.00,16520.75,16521.50,55,115
ENQ2023Z,20231214,1440,16521.75,16524.00,16518.50,16520.25,60,130
ENQ2023Z,20231214,1441,16521.25,16528.75,16520.50,16525.75,49,70
ENQ2023Z,20231214,1442,16526.75,16527.25,16522.50,16525.50,36,59
ENQ2023Z,20231214,1443,16524.75,16532.00,16523.00,16531.00,55,94
ENQ2023Z,20231214,1444,16532.50,16532.50,16524.00,16524.00,21,25
ENQ2023Z,20231214,1445,16524.75,16529.25,16524.25,16528.75,24,36
ENQ2023Z,20231214,1446,16529.25,16541.25,16529.25,16534.25,42,73
ENQ2023Z,20231214,1447,16530.25,16534.50,16524.00,16525.00,101,205
ENQ2023Z,20231214,1448,16525.75,16529.75,16525.75,16529.00,36,59
ENQ2023Z,20231214,1449,16528.00,16528.00,16519.00,16523.50,53,105
ENQ2023Z,20231214,1450,16522.00,16538.00,16521.00,16538.00,66,87
ENQ2023Z,20231214,1451,16538.50,16542.25,16536.00,16539.75,65,141
ENQ2023Z,20231214,1452,16539.75,16543.50,16537.25,16540.00,61,112
ENQ2023Z,20231214,1453,16536.00,16538.50,16525.00,16533.75,128,242
ENQ2023Z,20231214,1454,16534.25,16536.25,16521.00,16527.25,157,327
ENQ2023Z,20231214,1455,16527.25,16538.75,16527.25,16537.25,109,227
ENQ2023Z,20231214,1456,16535.75,16537.50,16523.50,16524.25,52,109
ENQ2023Z,20231214,1457,16524.00,16533.50,16524.00,16533.25,50,77
ENQ2023Z,20231214,1458,16533.50,16537.25,16529.25,16537.25,66,127
ENQ2023Z,20231214,1459,16536.25,16546.25,16536.25,16541.50,283,627
ENQ2023Z,20231214,1500,16544.25,16553.75,16543.75,16552.25,101,240
ENQ2023Z,20231214,1501,16552.00,16554.75,16550.00,16552.50,46,78
ENQ2023Z,20231214,1502,16552.75,16553.00,16542.00,16543.00,48,158
ENQ2023Z,20231214,1503,16544.50,16544.50,16539.25,16539.75,27,91
ENQ2023Z,20231214,1504,16541.25,16541.50,16537.50,16539.25,34,70
ENQ2023Z,20231214,1505,16537.00,16540.50,16533.50,16534.25,63,178
ENQ2023Z,20231214,1506,16533.75,16537.75,16533.75,16536.25,23,74
ENQ2023Z,20231214,1507,16535.50,16536.50,16531.75,16531.75,18,56
ENQ2023Z,20231214,1508,16532.00,16532.25,16525.75,16529.00,18,38
ENQ2023Z,20231214,1509,16528.75,16532.75,16528.75,16531.50,9,26
